"","Date","Opp","position","playerId","playerName","Rk","G","Age","Tm","X.nbsp.","X.nbsp.RP1","GS","MP","FG.x","FGA.x","FG.","X3P.x","X3PA.x","X3P.","FT.x","FTA.x","FT.","ORB.x","DRB.x","TRB.x","AST.x","STL.x","BLK.x","TOV.x","PF.x","PTS.x","GmSc","plusMinus.x","DFS","G.","FG.y","FGA.y","FGP","X3P.y","X3PA.y","FT.y","FTA.y","ORB.y","DRB.y","TRB.y","AST.y","STL.y","BLK.y","TOV.y","PF.y","PTS.y","GMSC","plusMinus.y"
"3819",2017-11-13,"ATL","PG","nelsoja01","Jameer Nelson",1,12,"35-277","NOP","","W +1",0,22,2,3,0.667,1,2,0.5,1,2,0.5,1,1,2,2,0,0,1,1,6,5.3,0,"NULL",14,4.18181818181818,9.45454545454546,0.389818181818182,1,2.27272727272727,2.09090909090909,2.81818181818182,0.363636363636364,2.27272727272727,2.63636363636364,4.27272727272727,0.909090909090909,0.181818181818182,2.18181818181818,1.45454545454545,11.4545454545455,8.41818181818182,0
"3820",2017-11-13,"ATL","SF","cunnida01","Dante Cunningham",1,14,"30-205","NOP","","W +1",1,18.47,2,7,0.286,1,5,0.2,0,0,0,1,1,2,0,1,0,0,1,5,2.5,0,"NULL",14,3.77777777777778,8.66666666666667,0.425777777777778,1.88888888888889,4.22222222222222,0.888888888888889,1.44444444444444,1,3.22222222222222,4.22222222222222,2,0.888888888888889,0.666666666666667,1.66666666666667,2.44444444444444,10.3333333333333,7.33333333333333,0
"3821",2017-11-13,"ATL","SF","milleda01","Darius Miller",1,14,"27-237","NOP","","W +1",0,21.45,8,11,0.727,5,8,0.625,0,0,0,1,0,1,1,1,0,0,2,21,18.1,0,"NULL",14,3.77777777777778,8.66666666666667,0.425777777777778,1.88888888888889,4.22222222222222,0.888888888888889,1.44444444444444,1,3.22222222222222,4.22222222222222,2,0.888888888888889,0.666666666666667,1.66666666666667,2.44444444444444,10.3333333333333,7.33333333333333,0
"3822",2017-11-13,"ATL","SG","clarkia01","Ian Clark",1,13,"26-251","NOP","","W +1",0,20.25,0,4,0,0,3,0,0,0,0,0,0,0,3,1,0,1,2,0,-1.5,0,"NULL",14,4,9.44444444444444,0.345222222222222,1.66666666666667,4.11111111111111,1.66666666666667,2.44444444444444,0.222222222222222,2.66666666666667,2.88888888888889,2.66666666666667,1.55555555555556,0.333333333333333,1.22222222222222,1.88888888888889,11.3333333333333,8.64444444444444,0
"3823",2017-11-13,"ATL","SG","mooreet01","ETwaun Moore",1,14,"28-258","NOP","","W +1",1,33.55,11,18,0.611,2,5,0.4,0,0,0,1,1,2,4,1,0,2,3,24,17.4,0,"NULL",14,4,9.44444444444444,0.345222222222222,1.66666666666667,4.11111111111111,1.66666666666667,2.44444444444444,0.222222222222222,2.66666666666667,2.88888888888889,2.66666666666667,1.55555555555556,0.333333333333333,1.22222222222222,1.88888888888889,11.3333333333333,8.64444444444444,0
"3824",2017-11-13,"CLE","C","kanteen01","Enes Kanter",1,13,"25-177","NYK","","L -3",1,30.35,9,15,0.6,0,0,0,2,2,1,7,9,16,4,0,0,1,3,20,21.3,0,"NULL",14,3.75,7.375,0.41325,0.875,2.125,3,3.25,2.25,3.75,6,1.625,0.75,0.25,1,2.125,11.375,10.525,0
"3825",2017-11-13,"CLE","C","oquinky01","Kyle OQuinn",1,13,"27-232","NYK","","L -3",0,7.57,0,3,0,0,0,0,2,2,1,1,3,4,0,0,1,2,4,2,-1.4,0,"NULL",14,3.75,7.375,0.41325,0.875,2.125,3,3.25,2.25,3.75,6,1.625,0.75,0.25,1,2.125,11.375,10.525,0
"3826",2017-11-13,"CLE","PF","thomala01","Lance Thomas",1,10,"29-203","NYK","","L -3",0,17.05,2,3,0.667,0,0,0,1,2,0.5,0,1,1,0,1,0,2,3,5,1.4,0,"NULL",14,7.375,13.5,0.502375,0.875,2.375,4,4.75,0.75,4.125,4.875,4.75,1.5,0.625,3.25,2.75,19.625,15.5,0
"3827",2017-11-13,"CLE","PF","porzikr01","Kristaps Porzingis",1,12,"22-103","NYK","","L -3",1,34.13,7,21,0.333,2,5,0.4,4,7,0.571,1,6,7,1,2,1,2,4,20,9.2,0,"NULL",14,7.375,13.5,0.502375,0.875,2.375,4,4.75,0.75,4.125,4.875,4.75,1.5,0.625,3.25,2.75,19.625,15.5,0
"3828",2017-11-13,"CLE","PG","ntilila01","Frank Ntilikina",1,11,"19-108","NYK","","L -3",0,24.18,2,5,0.4,0,1,0,3,4,0.75,1,2,3,2,6,0,3,1,7,9.2,0,"NULL",14,4,11,0.3665,0,2,2,2,1,1,2,1.5,0,0.5,4,2,10,1.5,0
"3829",2017-11-13,"CLE","PG","jackja01","Jarrett Jack",1,11,"34-016","NYK","","L -3",1,23.42,1,5,0.2,0,1,0,0,0,0,0,2,2,5,0,0,3,2,2,-0.8,0,"NULL",14,4,11,0.3665,0,2,2,2,1,1,2,1.5,0,0.5,4,2,10,1.5,0
"3830",2017-11-13,"CLE","SF","mcderdo01","Doug McDermott",1,13,"25-314","NYK","","L -3",0,20.23,1,4,0.25,0,2,0,0,0,0,1,1,2,1,0,0,0,1,2,0.9,0,"NULL",14,1.6,5.2,0.2816,0.6,2.2,1.8,2,1,2.6,3.6,1.2,0.2,0,1,2.2,5.6,3.16,0
"3831",2017-11-13,"CLE","SG","leeco01","Courtney Lee",1,13,"32-041","NYK","","L -3",1,36.46,6,12,0.5,2,5,0.4,1,1,1,1,3,4,1,2,0,1,3,15,11.1,0,"NULL",14,3.86666666666667,8.33333333333333,0.461666666666667,1.73333333333333,4.06666666666667,1.66666666666667,2.13333333333333,0.666666666666667,3.06666666666667,3.73333333333333,1.8,0.733333333333333,0.4,0.933333333333333,2.6,11.1333333333333,8.34666666666667,0
"3832",2017-11-13,"CLE","SG","hardati02","Tim Hardaway",1,13,"25-242","NYK","","L -3",1,44.03,10,20,0.5,4,11,0.364,4,4,1,1,9,10,5,2,1,3,0,28,24.6,0,"NULL",14,3.86666666666667,8.33333333333333,0.461666666666667,1.73333333333333,4.06666666666667,1.66666666666667,2.13333333333333,0.666666666666667,3.06666666666667,3.73333333333333,1.8,0.733333333333333,0.4,0.933333333333333,2.6,11.1333333333333,8.34666666666667,0
"3833",2017-11-13,"CLE","SG","dotsoda01","Damyean Dotson",1,8,"23-191","NYK","","L -3",0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NULL",14,3.86666666666667,8.33333333333333,0.461666666666667,1.73333333333333,4.06666666666667,1.66666666666667,2.13333333333333,0.666666666666667,3.06666666666667,3.73333333333333,1.8,0.733333333333333,0.4,0.933333333333333,2.6,11.1333333333333,8.34666666666667,0
"3834",2017-11-13,"DEN","C","nurkiju01","Jusuf Nurkic",1,13,"23-082","POR","","W +17",1,30.1,7,15,0.467,0,0,0,3,4,0.75,1,4,5,1,0,1,7,2,17,4.4,0,"NULL",14,4.875,8.75,0.66775,0.75,1.875,2.625,3.375,1.875,5.625,7.5,3.125,1.875,0.875,1.375,2.5,13.125,13.95,0
"3835",2017-11-13,"DEN","C","colliza01","Zach Collins",1,4,"19-359","POR","","W +17",0,2.33,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,2,0,3,1,0,"NULL",14,4.875,8.75,0.66775,0.75,1.875,2.625,3.375,1.875,5.625,7.5,3.125,1.875,0.875,1.375,2.5,13.125,13.95,0
"3836",2017-11-13,"DEN","PF","swanica01","Caleb Swanigan",1,9,"20-209","POR","","W +17",1,20.29,2,5,0.4,0,1,0,2,2,1,1,4,5,1,0,2,2,6,6,2.9,0,"NULL",14,3,6.33333333333333,0.491416666666667,0.0833333333333333,1.5,1.25,1.58333333333333,0.583333333333333,2,2.58333333333333,1.58333333333333,0.666666666666667,1.08333333333333,1.16666666666667,1.16666666666667,7.33333333333333,5.875,0
"3837",2017-11-13,"DEN","PF","davised01","Ed Davis",1,13,"28-161","POR","","W +17",0,14.49,2,3,0.667,0,0,0,0,0,0,3,4,7,0,0,0,0,1,4,5.6,0,"NULL",14,3,6.33333333333333,0.491416666666667,0.0833333333333333,1.5,1.25,1.58333333333333,0.583333333333333,2,2.58333333333333,1.58333333333333,0.666666666666667,1.08333333333333,1.16666666666667,1.16666666666667,7.33333333333333,5.875,0
"3838",2017-11-13,"DEN","PF","vonleno01","Noah Vonleh",1,6,"22-081","POR","","W +17",0,26.25,4,5,0.8,0,0,0,0,0,0,1,9,10,1,2,1,2,4,8,9.3,0,"NULL",14,3,6.33333333333333,0.491416666666667,0.0833333333333333,1.5,1.25,1.58333333333333,0.583333333333333,2,2.58333333333333,1.58333333333333,0.666666666666667,1.08333333333333,1.16666666666667,1.16666666666667,7.33333333333333,5.875,0
"3839",2017-11-13,"DEN","PG","lillada01","Damian Lillard",1,13,"27-121","POR","","W +17",1,33.49,4,14,0.286,2,8,0.25,5,5,1,1,4,5,7,4,0,4,1,15,13.2,0,"NULL",14,4.75,9.75,0.443625,1.75,3.375,1.75,2.125,1,2.5,3.5,3.125,0.75,0.125,2.5,1.5,13,9.3,0
"3840",2017-11-13,"DEN","PG","napiesh01","Shabazz Napier",1,9,"26-122","POR","","W +17",0,14.38,1,3,0.333,0,1,0,6,7,0.857,0,0,0,3,2,0,0,0,8,10,0,"NULL",14,4.75,9.75,0.443625,1.75,3.375,1.75,2.125,1,2.5,3.5,3.125,0.75,0.125,2.5,1.5,13,9.3,0
"3841",2017-11-13,"DEN","SF","turneev01","Evan Turner",1,13,"29-017","POR","","W +17",0,24.59,7,11,0.636,0,2,0,0,0,0,0,3,3,5,1,0,2,2,14,11.7,0,"NULL",14,2.8,6.6,0.4434,0.6,2.4,1.2,1.8,0.8,2.4,3.2,1.4,0,0.2,1.6,1.6,7.4,3.82,0
"3842",2017-11-13,"DEN","SF","laymaja01","Jake Layman",1,3,"23-251","POR","","W +17",0,2.33,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2.3,0,"NULL",14,2.8,6.6,0.4434,0.6,2.4,1.2,1.8,0.8,2.4,3.2,1.4,0,0.2,1.6,1.6,7.4,3.82,0
"3843",2017-11-13,"DEN","SF","harklma01","Maurice Harkless",1,13,"24-186","POR","","W +17",1,20.28,1,2,0.5,0,1,0,0,0,0,0,3,3,2,1,1,1,1,2,3.6,0,"NULL",14,2.8,6.6,0.4434,0.6,2.4,1.2,1.8,0.8,2.4,3.2,1.4,0,0.2,1.6,1.6,7.4,3.82,0
"3844",2017-11-13,"DEN","SG","mccolcj01","C.J. McCollum",1,12,"26-055","POR","","W +17",1,31.19,7,11,0.636,3,5,0.6,0,0,0,1,1,2,1,2,0,1,0,17,14.8,0,"NULL",14,3.72727272727273,8.36363636363636,0.476181818181818,1.09090909090909,3.81818181818182,1.72727272727273,2.18181818181818,1,3.81818181818182,4.81818181818182,2.90909090909091,1.09090909090909,0.363636363636364,1.27272727272727,1.45454545454545,10.2727272727273,9.1,0
"3845",2017-11-13,"DEN","SG","connapa01","Pat Connaughton",1,13,"24-311","POR","","W +17",0,17.48,1,2,0.5,0,1,0,0,0,0,0,2,2,1,0,0,0,0,2,2.3,0,"NULL",14,3.72727272727273,8.36363636363636,0.476181818181818,1.09090909090909,3.81818181818182,1.72727272727273,2.18181818181818,1,3.81818181818182,4.81818181818182,2.90909090909091,1.09090909090909,0.363636363636364,1.27272727272727,1.45454545454545,10.2727272727273,9.1,0
"3846",2017-11-13,"GSW","C","speigma01","Marreese Speights",1,10,"30-101","ORL","@","L -10",0,16.25,2,8,0.25,1,3,0.333,4,4,1,1,3,4,0,2,1,0,2,9,7.7,0,"NULL",14,1.73684210526316,2.89473684210526,0.496947368421053,0.0526315789473684,0.0526315789473684,0.684210526315789,0.894736842105263,0.526315789473684,1.89473684210526,2.42105263157895,0.789473684210526,0.473684210526316,0.578947368421053,1.10526315789474,1.73684210526316,4.21052631578947,3.36315789473684,0
"3847",2017-11-13,"GSW","C","biyombi01","Bismack Biyombo",1,14,"25-077","ORL","@","L -10",0,19.36,4,4,1,0,0,0,0,1,0,1,6,7,1,0,2,2,3,8,7.8,0,"NULL",14,1.73684210526316,2.89473684210526,0.496947368421053,0.0526315789473684,0.0526315789473684,0.684210526315789,0.894736842105263,0.526315789473684,1.89473684210526,2.42105263157895,0.789473684210526,0.473684210526316,0.578947368421053,1.10526315789474,1.73684210526316,4.21052631578947,3.36315789473684,0
"3848",2017-11-13,"GSW","C","vucevni01","Nikola Vucevic",1,14,"27-020","ORL","@","L -10",1,26.45,7,13,0.538,2,5,0.4,4,4,1,0,5,5,4,1,0,0,1,20,18.6,0,"NULL",14,1.73684210526316,2.89473684210526,0.496947368421053,0.0526315789473684,0.0526315789473684,0.684210526315789,0.894736842105263,0.526315789473684,1.89473684210526,2.42105263157895,0.789473684210526,0.473684210526316,0.578947368421053,1.10526315789474,1.73684210526316,4.21052631578947,3.36315789473684,0
"3849",2017-11-13,"GSW","PF","gordoaa01","Aaron Gordon",1,12,"22-058","ORL","@","L -10",1,33.14,4,13,0.308,2,7,0.286,0,0,0,2,8,10,1,1,0,3,2,10,4.2,0,"NULL",14,4.25,7.75,0.54475,2,3.75,2,2.5,0.75,7.25,8,5.75,1,2.25,2,2.5,12.5,14.875,0
"3850",2017-11-13,"GSW","PG","macksh01","Shelvin Mack",1,13,"27-205","ORL","@","L -10",0,22.47,1,4,0.25,1,1,1,1,2,0.5,0,0,0,7,0,0,0,1,4,5.7,0,"NULL",14,4.42857142857143,10.7142857142857,0.440571428571429,1.71428571428571,4.85714285714286,3.28571428571429,3.57142857142857,0.142857142857143,3.57142857142857,3.71428571428571,5.71428571428571,1.71428571428571,0.142857142857143,1.85714285714286,1.14285714285714,13.8571428571429,12.6857142857143,0
"3851",2017-11-13,"GSW","PG","paytoel01","Elfrid Payton",1,5,"23-264","ORL","@","L -10",1,25.13,2,8,0.25,0,0,0,0,0,0,0,2,2,5,0,0,2,2,4,0.5,0,"NULL",14,4.42857142857143,10.7142857142857,0.440571428571429,1.71428571428571,4.85714285714286,3.28571428571429,3.57142857142857,0.142857142857143,3.57142857142857,3.71428571428571,5.71428571428571,1.71428571428571,0.142857142857143,1.85714285714286,1.14285714285714,13.8571428571429,12.6857142857143,0
"3852",2017-11-13,"GSW","SF","fournev01","Evan Fournier",1,14,"25-015","ORL","@","L -10",1,31.06,5,10,0.5,2,5,0.4,4,4,1,0,2,2,2,2,0,0,2,16,14.2,0,"NULL",14,4.5,7.5,0.6285,1.1,2.7,2.4,2.7,0.9,4.1,5,2.7,0.9,1.1,1.5,2.1,12.5,12.01,0
"3853",2017-11-13,"GSW","SF","hezonma01","Mario Hezonja",1,12,"22-261","ORL","@","L -10",0,5,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,2.7,0,"NULL",14,4.5,7.5,0.6285,1.1,2.7,2.4,2.7,0.9,4.1,5,2.7,0.9,1.1,1.5,2.1,12.5,12.01,0
"3854",2017-11-13,"GSW","SG","simmojo02","Jonathon Simmons",1,14,"28-060","ORL","@","L -10",0,26.25,5,13,0.385,0,2,0,3,3,1,0,4,4,4,1,0,2,2,13,8.1,0,"NULL",14,4.33333333333333,9.08333333333333,0.483916666666667,2.16666666666667,4.83333333333333,0.166666666666667,0.5,0.333333333333333,1.5,1.83333333333333,1.75,1.33333333333333,0.166666666666667,1,1.5,11,8,0
"3855",2017-11-13,"GSW","SG","rosste01","Terrence Ross",1,14,"26-281","ORL","@","L -10",1,28.29,5,12,0.417,1,7,0.143,0,0,0,0,1,1,0,3,0,2,2,11,5.1,0,"NULL",14,4.33333333333333,9.08333333333333,0.483916666666667,2.16666666666667,4.83333333333333,0.166666666666667,0.5,0.333333333333333,1.5,1.83333333333333,1.75,1.33333333333333,0.166666666666667,1,1.5,11,8,0
"3856",2017-11-13,"GSW","SG","afflaar01","Arron Afflalo",1,10,"32-029","ORL","@","L -10",0,5,1,2,0.5,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,3,2,0,"NULL",14,4.33333333333333,9.08333333333333,0.483916666666667,2.16666666666667,4.83333333333333,0.166666666666667,0.5,0.333333333333333,1.5,1.83333333333333,1.75,1.33333333333333,0.166666666666667,1,1.5,11,8,0
"3857",2017-11-13,"LAC","C","embiijo01","Joel Embiid",1,11,"23-242","PHI","@","W +4",1,35.48,11,20,0.55,1,5,0.2,9,16,0.563,2,14,16,2,0,1,4,4,32,21.7,0,"NULL",13,3.36363636363636,5,0.727909090909091,0.0909090909090909,0.0909090909090909,1.63636363636364,2.72727272727273,2.90909090909091,4.09090909090909,7,0.727272727272727,0.363636363636364,0.363636363636364,0.909090909090909,2.27272727272727,8.45454545454546,8.43636363636364,0
"3858",2017-11-13,"LAC","C","johnsam01","Amir Johnson",1,12,"30-196","PHI","@","W +4",0,12.12,2,3,0.667,0,0,0,0,0,0,1,2,3,2,1,0,1,4,4,3.8,0,"NULL",13,3.36363636363636,5,0.727909090909091,0.0909090909090909,0.0909090909090909,1.63636363636364,2.72727272727273,2.90909090909091,4.09090909090909,7,0.727272727272727,0.363636363636364,0.363636363636364,0.909090909090909,2.27272727272727,8.45454545454546,8.43636363636364,0
"3859",2017-11-13,"LAC","PF","saricda01","Dario Saric",1,13,"23-219","PHI","@","W +4",1,33.55,1,8,0.125,0,5,0,0,0,0,2,1,3,2,2,0,3,2,2,-1.9,0,"NULL",13,4.5,13,0.391333333333333,1.16666666666667,4.5,3.66666666666667,4.33333333333333,0.666666666666667,4.16666666666667,4.83333333333333,3.5,0.666666666666667,0,1.33333333333333,1.33333333333333,13.8333333333333,9.23333333333333,0
"3860",2017-11-13,"LAC","PF","covinro01","Robert Covington",1,13,"26-334","PHI","@","W +4",1,35.29,9,12,0.75,5,8,0.625,8,8,1,1,5,6,4,4,0,2,3,31,32,0,"NULL",13,4.5,13,0.391333333333333,1.16666666666667,4.5,3.66666666666667,4.33333333333333,0.666666666666667,4.16666666666667,4.83333333333333,3.5,0.666666666666667,0,1.33333333333333,1.33333333333333,13.8333333333333,9.23333333333333,0
"3861",2017-11-13,"LAC","PG","simmobe01","Ben Simmons",1,13,"21-116","PHI","@","W +4",1,37.33,9,14,0.643,0,1,0,4,6,0.667,4,8,12,4,1,1,5,5,22,17.7,0,"NULL",13,1,3.66666666666667,0.472333333333333,0.333333333333333,0.666666666666667,3,3.33333333333333,0.333333333333333,1.33333333333333,1.66666666666667,1,0.666666666666667,0,0.666666666666667,2,5.33333333333333,3.56666666666667,0
"3862",2017-11-13,"LAC","PG","mccontj01","T.J. McConnell",1,13,"25-233","PHI","@","W +4",0,18.09,2,3,0.667,0,1,0,0,0,0,0,6,6,6,1,0,2,1,4,7.3,0,"NULL",13,1,3.66666666666667,0.472333333333333,0.333333333333333,0.666666666666667,3,3.33333333333333,0.333333333333333,1.33333333333333,1.66666666666667,1,0.666666666666667,0,0.666666666666667,2,5.33333333333333,3.56666666666667,0
"3863",2017-11-13,"LAC","SF","anderju01","Justin Anderson",1,9,"23-359","PHI","@","W +4",0,12.48,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,-0.5,0,"NULL",13,1.375,3.125,0.285375,0.375,1.625,0.75,0.875,0.5,2.75,3.25,0.625,0.625,0.25,1.25,1.75,3.875,2.65,0
"3864",2017-11-13,"LAC","SF","luwawti01","Timothe Luwawu-Cabarrot",1,12,"22-188","PHI","@","W +4",0,18.17,1,6,0.167,0,4,0,2,2,1,0,2,2,0,0,0,0,1,4,0.4,0,"NULL",13,1.375,3.125,0.285375,0.375,1.625,0.75,0.875,0.5,2.75,3.25,0.625,0.625,0.25,1.25,1.75,3.875,2.65,0
"3865",2017-11-13,"LAC","SG","redicjj01","J.J. Redick",1,11,"33-142","PHI","@","W +4",1,35.49,3,10,0.3,1,7,0.143,3,3,1,0,2,2,6,0,0,3,4,10,4.4,0,"NULL",13,4.8,11.3333333333333,0.378466666666667,2,4.93333333333333,1.66666666666667,2.06666666666667,0.733333333333333,1.6,2.33333333333333,1.86666666666667,1.2,0.333333333333333,2.06666666666667,2.8,13.2666666666667,7.64,0
"3866",2017-11-13,"LAL","C","lenal01","Alex Len",1,14,"24-150","PHO","","L -7",0,20.14,0,4,0,0,0,0,1,2,0.5,2,4,6,1,1,1,0,0,1,2.8,0,"NULL",14,3.9,8,0.4459,0.5,1.7,3.1,4.1,1.7,3.7,5.4,1.4,0.5,1.2,2.2,3.1,11.4,8.14,0
"3867",2017-11-13,"LAL","C","chandty01","Tyson Chandler",1,13,"35-042","PHO","","L -7",1,27.46,3,3,1,0,0,0,1,2,0.5,3,12,15,2,0,0,0,2,7,12,0,"NULL",14,3.9,8,0.4459,0.5,1.7,3.1,4.1,1.7,3.7,5.4,1.4,0.5,1.2,2.2,3.1,11.4,8.14,0
"3868",2017-11-13,"LAL","PF","chrisma01","Marquese Chriss",1,15,"20-134","PHO","","L -7",1,27.23,2,7,0.286,0,2,0,0,0,0,2,5,7,2,0,2,1,1,4,4.2,0,"NULL",14,5.25,12.5,0.42825,0.5,2.75,3.25,3.75,2.75,6.75,9.5,1,0.25,0.25,2.75,2.75,14.25,8.625,0
"3869",2017-11-13,"LAL","PF","bendedr01","Dragan Bender",1,15,"19-361","PHO","","L -7",0,20.26,6,8,0.75,2,4,0.5,1,2,0.5,1,4,5,0,0,0,1,3,15,11.1,0,"NULL",14,5.25,12.5,0.42825,0.5,2.75,3.25,3.75,2.75,6.75,9.5,1,0.25,0.25,2.75,2.75,14.25,8.625,0
"3870",2017-11-13,"LAL","PG","jamesmi02","Mike James",1,15,"27-087","PHO","","L -7",0,16.52,2,10,0.2,1,4,0.25,0,0,0,0,1,1,1,0,0,2,1,5,-2.6,0,"NULL",14,3.6,11,0.3328,1.2,5.2,1.4,2.8,1.2,5,6.2,7.4,1.6,1.6,2.6,1.4,9.8,10.06,0
"3871",2017-11-13,"LAL","PG","ulisty01","Tyler Ulis",1,14,"21-312","PHO","","L -7",1,27.06,1,7,0.143,0,3,0,0,0,0,0,4,4,2,3,0,3,2,2,-0.7,0,"NULL",14,3.6,11,0.3328,1.2,5.2,1.4,2.8,1.2,5,6.2,7.4,1.6,1.6,2.6,1.4,9.8,10.06,0
"3872",2017-11-13,"LAL","SF","jacksjo02","Josh Jackson",1,15,"20-276","PHO","","L -7",0,17.34,0,6,0,0,2,0,0,2,0,0,5,5,1,2,0,3,0,0,-3.8,0,"NULL",14,2.75,6.75,0.343,0,1,2.375,3.5,0.5,3.375,3.875,0.75,0.5,0.25,1.25,2.125,7.875,4.2625,0
"3873",2017-11-13,"LAL","SF","warretj01","T.J. Warren",1,15,"24-069","PHO","","L -7",1,35.13,9,20,0.45,0,0,0,5,6,0.833,2,6,8,3,0,1,1,3,23,16,0,"NULL",14,2.75,6.75,0.343,0,1,2.375,3.5,0.5,3.375,3.875,0.75,0.5,0.25,1.25,2.125,7.875,4.2625,0
"3874",2017-11-13,"LAL","SG","bookede01","Devin Booker",1,15,"21-014","PHO","","L -7",1,37.42,14,27,0.519,4,9,0.444,4,6,0.667,2,2,4,3,0,0,3,4,36,21.4,0,"NULL",14,3,7,0.320615384615385,0.769230769230769,2.61538461538462,1.30769230769231,2,0.538461538461538,2.07692307692308,2.61538461538462,1.38461538461538,0.846153846153846,0.153846153846154,1.61538461538462,1.61538461538462,8.07692307692308,4.76153846153846,0
"3875",2017-11-13,"LAL","SG","danietr01","Troy Daniels",1,15,"26-121","PHO","","L -7",0,9.44,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,-3.5,0,"NULL",14,3,7,0.320615384615385,0.769230769230769,2.61538461538462,1.30769230769231,2,0.538461538461538,2.07692307692308,2.61538461538462,1.38461538461538,0.846153846153846,0.153846153846154,1.61538461538462,1.61538461538462,8.07692307692308,4.76153846153846,0
"3876",2017-11-13,"MEM","C","makerth01","Thon Maker",1,13,"20-261","MIL","","W +7",0,22.39,2,3,0.667,0,0,0,2,4,0.5,2,4,6,0,0,1,0,0,6,7.2,0,"NULL",13,4.8,12.4,0.3114,1,4,2.8,3.2,0.6,5.8,6.4,3.2,0,1.2,2,1.2,13.4,9.24,0
"3877",2017-11-13,"MEM","C","hensojo01","John Henson",1,13,"26-320","MIL","","W +7",1,25.21,8,10,0.8,0,0,0,1,1,1,4,4,8,3,0,2,0,4,17,19.1,0,"NULL",13,4.8,12.4,0.3114,1,4,2.8,3.2,0.6,5.8,6.4,3.2,0,1.2,2,1.2,13.4,9.24,0
"3878",2017-11-13,"MEM","PF","antetgi01","Giannis Antetokounmpo",1,13,"22-342","MIL","","W +7",1,43.49,10,22,0.455,0,1,0,7,9,0.778,3,6,9,7,2,2,2,2,27,24.2,0,"NULL",13,2.25,4.125,0.488625,0.125,0.375,1.125,1.5,1.25,3.375,4.625,0.875,0.5,1.375,0.5,2,5.75,6.275,0
"3879",2017-11-13,"MEM","PG","bledser01","Eric Bledsoe",1,6,"27-339","MIL","","W +7",1,26.35,4,10,0.4,1,3,0.333,6,8,0.75,1,6,7,4,0,0,1,2,15,12.3,0,"NULL",13,4.1,9.5,0.386,1.2,3.6,1.8,2.4,0,2.1,2.1,3,0.9,0.2,1.6,1.7,11.2,7.44,0
"3880",2017-11-13,"MEM","PG","dellama01","Matthew Dellavedova",1,13,"27-066","MIL","","W +7",0,11.54,1,3,0.333,1,2,0.5,0,0,0,0,0,0,2,0,0,1,2,3,0.9,0,"NULL",13,4.1,9.5,0.386,1.2,3.6,1.8,2.4,0,2.1,2.1,3,0.9,0.2,1.6,1.7,11.2,7.44,0
"3881",2017-11-13,"MEM","PG","brogdma01","Malcolm Brogdon",1,12,"24-337","MIL","","W +7",0,19.28,4,11,0.364,2,4,0.5,0,0,0,0,1,1,1,0,0,1,3,10,2.7,0,"NULL",13,4.1,9.5,0.386,1.2,3.6,1.8,2.4,0,2.1,2.1,3,0.9,0.2,1.6,1.7,11.2,7.44,0
"3882",2017-11-13,"MEM","SF","middlkh01","Khris Middleton",1,13,"26-093","MIL","","W +7",1,38.09,6,13,0.462,4,5,0.8,1,1,1,0,4,4,2,0,0,3,3,17,8.7,0,"NULL",13,3.09090909090909,6.27272727272727,0.526818181818182,1,2.45454545454545,0.636363636363636,0.727272727272727,0.909090909090909,3.54545454545455,4.45454545454545,1.18181818181818,0.909090909090909,0.727272727272727,1.27272727272727,3.72727272727273,7.81818181818182,5.80909090909091,0
"3883",2017-11-13,"MEM","SG","snellto01","Tony Snell",1,13,"26-003","MIL","","W +7",1,31.23,3,6,0.5,2,4,0.5,1,2,0.5,0,1,1,4,1,0,1,0,9,8.7,0,"NULL",13,6,10.6666666666667,0.559,1.33333333333333,3.5,3,3.5,0.333333333333333,2,2.33333333333333,3.16666666666667,1.33333333333333,0.333333333333333,2,1.83333333333333,16.3333333333333,12.95,0
"3884",2017-11-13,"MEM","SG","liggide01","DeAndre Liggins",1,10,"29-227","MIL","","W +7",0,20.42,2,4,0.5,2,3,0.667,0,0,0,0,0,0,0,3,0,0,3,6,5.8,0,"NULL",13,6,10.6666666666667,0.559,1.33333333333333,3.5,3,3.5,0.333333333333333,2,2.33333333333333,3.16666666666667,1.33333333333333,0.333333333333333,2,1.83333333333333,16.3333333333333,12.95,0
"3885",2017-11-13,"MIL","C","gasolma01","Marc Gasol",1,13,"32-288","MEM","@","L -7",1,34.42,6,14,0.429,1,4,0.25,3,4,0.75,2,8,10,6,0,0,4,4,16,10.6,0,"NULL",13,2.625,5.25,0.501,0.375,1.125,0.5,0.75,1.625,3.875,5.5,1.625,0.75,0.875,0.875,3.75,6.125,5.825,0
